,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,ms,fill_height
3270,2022-12-14 10:08:35.652861,2,0,283.4907837,113.1365891,71.98760223,56.97904587,297.0036621,149.3519135,158.1430664,176.4101105,92.91892242,0.0,141.4074554,24.08093334,21.76131425,0,3.601138445,2.247375168,-0.029056281,2.204645342,0.276479866,0.261977304,4.470150165,3.879868148,0.0,2022-12-14 10:08:35,,none,22.737082442750516,0.0,3.681126503587982,22.074020050792605,3.075187799490976,0.025641457205334863,1.8007856097809678,0.29985452765825177,0.2731877226244089,401.5678095624665,1.2945805599279063
3275,2022-12-14 10:08:40.707500,2,0,283.6000366,113.2225342,71.92922974,56.99350357,297.0437622,149.3775787,158.0848236,176.3223572,93.00244141,0.0,141.3890533,23.16529423,21.48662251,0,3.72322366,2.402270785,-0.007691369,2.236692712,0.28375342,0.268651665,4.471981443,3.879257722,0.0,2022-12-14 10:08:40,,none,22.731330305761794,0.0,3.7047050848764647,22.111881015106295,3.018263656013318,0.023968607173188935,1.7734134462326705,0.2975630557341249,0.27430931898928146,402.5509703180632,1.2961984971536806
3280,2022-12-14 10:08:45.767410,2,0,283.6919861,113.2733841,71.92269897,57.00006485,297.0872498,149.3162842,158.3327179,176.2144318,93.01502228,0.0,141.4086151,23.83676291,24.38614638,0,4.211564522,2.068978147,-0.00235014,1.463282871,0.271584001,0.292111453,4.475644,3.873763887,0.0,2022-12-14 10:08:45,,none,22.752476220620565,0.0,3.7265259940827287,22.18261784946629,2.968351827647812,0.02239270307853243,1.721755265776586,0.2960034626495387,0.27524334951489937,403.5351563180626,1.297816434379455
3285,2022-12-14 10:08:50.818516,2,0,283.7349548,113.3395157,71.91241455,57.02252197,297.132019,149.2870941,158.4710693,176.2040253,93.00499725,0.0,141.4044647,22.61591076,23.65363509,0,3.845308876,1.770937614,-0.007691369,1.494261995,0.252282394,0.283340255,4.473812721,3.86399707,0.0,2022-12-14 10:08:50,,none,22.734891613238414,0.0,3.738497016906166,22.240392523803127,2.903654588826407,0.02115693329190417,1.6869564049614068,0.29302250582971345,0.27574722093615295,404.51762988176495,1.2994343716052292
3290,2022-12-14 10:08:55.878469,2,0,283.7188416,113.4144592,71.93775177,57.03417969,297.173584,149.1965942,158.4623718,175.9898987,92.99687195,0.0,141.3243103,22.89060249,21.91392077,0,3.967394091,5.566414357,0.0734953,1.60322305,0.38744071,0.28919061,4.477475278,3.86399707,0.0,2022-12-14 10:08:55,,none,22.746155706407354,0.0,3.7417402579207155,22.27999799365246,2.9101199816773007,0.022528742913864586,1.6750290408967854,0.29277504173018487,0.27604995564527157,405.50182424554913,1.3010523088310035
3295,2022-12-14 10:09:00.936582,2,0,283.7402649,113.4920578,71.96129608,57.04368973,297.2381897,149.0871887,158.6605072,176.0375671,93.02293396,0.0,141.2619629,22.1580912,21.91392077,0,3.631659749,2.610578684,0.044652668,1.117171286,0.294706856,0.263866603,4.486631669,3.877426444,0.0,2022-12-14 10:09:00,,none,22.76156831660366,0.0,3.735188456509212,22.239626921478553,2.9460372828175383,0.024113447822707103,1.671618034571703,0.2954690751182395,0.2757630485268214,406.4856607171495,1.3026702460567778
3300,2022-12-14 10:09:06.007756,2,0,283.7740479,113.5608139,71.97705078,57.05326462,297.2962646,148.7958984,158.6243896,176.147049,93.08802795,0.0,141.2880096,24.75240203,24.66083812,0,3.845308876,0.662098645,-0.005554877,2.1661885,0.16006242,0.279051175,4.486631669,3.880478574,0.0,2022-12-14 10:09:06,,none,22.906238177715597,0.0,3.7298553259613896,22.35106549758006,3.0017983724955566,0.024392643344467915,1.694256052871096,0.2979154685748258,0.2756001954222541,407.47203763973533,1.3042881832825521
3305,2022-12-14 10:09:11.065621,2,0,283.8741455,113.6293564,71.94828033,57.06593323,297.3425293,148.7207184,158.4155121,175.9450378,93.1526413,0.0,141.2840118,23.07373031,24.69135942,0,3.906351483,1.414143572,-0.004486632,1.477170065,0.22913107,0.28472437,4.492125504,3.873763887,0.0,2022-12-14 10:09:11,,none,23.024337893905585,0.0,3.730392015849642,22.422048082210516,3.048760030345216,0.023817888789453793,1.6888154990906947,0.30062121291411376,0.2760597581866834,408.4558258736935,1.3059061205083264
3310,2022-12-14 10:09:16.123483,2,0,284.0023193,113.7047043,71.89698792,57.05183411,297.4111633,148.580246,158.2121735,176.0144958,93.2538147,0.0,141.3099518,22.28017641,24.84396594,0,3.997915395,2.164052008,-0.027988036,1.925833232,0.277737037,0.291607118,4.49578806,3.865217922,0.0,2022-12-14 10:09:16,,none,23.108750271733268,0.0,3.719315803995796,22.503823363514265,3.0726541352632157,0.022481158650870303,1.6962288245398345,0.3021323139266367,0.27581437464469943,409.43961352413174,1.3075240577341007
3315,2022-12-14 10:09:21.164978,2,0,284.1107788,113.7810059,71.79975891,57.02911377,297.4694824,148.6797791,158.1398926,175.824295,93.35743713,0.0,141.3330841,22.86008119,22.31069772,0,3.784266268,3.2429801,0.036106702,2.338176047,0.322594018,0.267701771,4.497619338,3.865217922,0.0,2022-12-14 10:09:21,,none,23.20810527113064,0.0,3.7042074402081693,22.594666600443915,3.076726214109454,0.02191532573433837,1.7041888319834773,0.3027691303525912,0.2750661227111531,410.4202176846933,1.309141994959875
3320,2022-12-14 10:09:26.217350,2,0,284.1854553,113.8500137,71.74551392,57.02862167,297.5394592,148.6400452,158.1889496,175.8374176,93.44883728,0.0,141.4239197,24.17249725,23.37894335,0,3.631659749,4.052710292,0.017946527,0.959070932,0.354571691,0.253664782,4.503113173,3.881089,0.0,2022-12-14 10:09:26,,none,23.304720102674747,0.0,3.6929222899056846,22.648763359501316,3.0953435482111775,0.021369712614191957,1.7093464096915036,0.30422784478437637,0.27430582819358973,411.4029374937786,1.3107599321856493
3325,2022-12-14 10:09:31.272824,2,0,284.4216309,113.9271927,71.71901703,57.02148056,297.609436,148.8088684,158.0949554,175.7759094,93.61288452,0.0,141.5381775,23.59259248,23.62311378,0,3.540095837,4.187309242,0.068154072,1.94078867,0.359607384,0.269062143,4.506775729,3.881089,0.0,2022-12-14 10:09:31,,none,23.31777973571357,0.0,3.6841259607295966,22.690332869534497,3.092140154605096,0.022024840987264295,1.7360427757691035,0.30491088936865207,0.27375272405012996,412.3862606624044,1.3123778694114236
3330,2022-12-14 10:09:36.332915,2,0,284.7051392,113.9968948,71.74221802,57.02755737,297.6687012,148.7832031,158.2022552,176.0149384,93.83270264,0.0,141.754303,25.14917898,22.64643206,0,3.845308876,2.137345867,-0.035465755,1.916219021,0.27202363,0.284917161,4.506775729,3.884141131,0.0,2022-12-14 10:09:36,,none,23.32157597917248,0.0,3.695064441312607,22.71985033381798,3.0955426021026966,0.022380994228325866,1.7572715731238657,0.3052633190657286,0.2741523754554288,413.37048186810233,1.313995806637198
3335,2022-12-14 10:09:41.398021,2,0,284.9061279,114.0918427,71.68934631,57.05384064,297.7634583,148.9304657,158.2029266,176.2141113,94.08660889,0.0,142.0066528,23.25685814,24.75240203,0,3.784266268,0.953729703,-0.005554877,2.436454645,0.190469635,0.261847209,4.506775729,3.868270052,0.0,2022-12-14 10:09:41,,none,23.29632241158743,0.0,3.7058094607384886,22.78389175168799,3.08373438917446,0.023598399444202046,1.7490845235052752,0.3044023729294635,0.27474606290465153,414.35567852450794,1.3156137438629723
3340,2022-12-14 10:09:46.453639,2,0,285.144104,114.1961594,71.71443176,57.07357407,297.8369141,149.0094147,158.2445221,176.5127106,94.27119446,0.0,142.2700806,23.92832682,24.63031681,0,3.906351483,1.705774631,-0.006623123,1.486784275,0.249224437,0.284630337,4.514100842,3.869490905,0.0,2022-12-14 10:09:46,,none,23.314039000000605,0.0,3.7218005362841313,22.835237616730485,3.0362911486629316,0.023587215874114636,1.7358292084943798,0.30264949602566005,0.275331223103371,415.33902970208726,1.3172316810887466
3345,2022-12-14 10:09:51.508995,2,0,285.3255615,114.2971115,71.91478729,57.09585571,297.9223938,148.950119,158.1230621,176.7030334,94.44663239,0.0,142.4934692,22.09704859,21.30349469,0,3.540095837,2.019838848,0.019014772,1.895922354,0.2627768,0.270040711,4.515932121,3.869490905,0.0,2022-12-14 10:09:51,,none,23.305943722287704,0.0,3.723005945818187,22.899075708382142,2.9953043650722173,0.023309120714364015,1.7285275323984832,0.30034142718151624,0.27529520230231114,416.32232991893164,1.3188496183145209
3350,2022-12-14 10:09:56.560964,2,0,285.4058838,114.4072495,72.16883087,57.12244797,298.0054016,148.9156189,158.3024292,176.7472839,94.62259674,0.0,142.5891113,24.66083812,24.87448724,0,3.72322366,0.682395312,-0.019442071,1.514558662,0.162333235,0.279567291,4.521425955,3.885972409,0.0,2022-12-14 10:09:56,,none,23.350205981643892,0.0,3.7153475898896757,22.99068792498197,2.9981368857628676,0.023916899897076932,1.7444638612046706,0.2996577239676897,0.2748060057688826,417.3049713418485,1.3204675555402952
3355,2022-12-14 10:10:01.616631,2,0,285.463501,114.5314941,72.60903931,57.13942719,298.0831909,148.8427887,158.4190216,176.7051239,94.63789368,0.0,142.5940704,23.25685814,22.73799597,0,3.601138445,5.476681724,0.079904774,1.929037969,0.38921125,0.272394049,4.523257234,3.887803687,0.0,2022-12-14 10:10:01,,none,23.40356538719406,0.0,3.696306370648175,23.083222867440302,3.029571339368527,0.025040176460880702,1.7682253814411915,0.3010564026058207,0.2737040040730535,418.2883320502522,1.3220854550507126
3360,2022-12-14 10:10:06.675781,2,0,285.4791565,114.6594315,72.90103149,57.14680099,298.1876221,148.8967285,158.4826508,176.6296844,94.65530396,0.0,142.5408325,22.9821664,22.09704859,0,3.692702356,2.889390795,-0.008759614,2.021975339,0.307167042,0.274742852,4.52691979,3.887803687,0.0,2022-12-14 10:10:06,,none,23.403347466321524,0.0,3.69476812638415,23.132905388897925,3.0113996384403876,0.026396043645028514,1.7582179111634126,0.3001035247198949,0.2738273172580385,419.2723702252191,1.3237032036997032
3365,2022-12-14 10:10:11.733147,2,0,285.5393677,114.7631302,72.80007172,57.15779877,298.2780762,148.8708191,158.4429932,176.5236969,94.6233902,0.0,142.5369873,22.55486815,20.96776035,0,3.72322366,4.937217678,0.09058723,1.439781467,0.36850321,0.27810232,4.530582346,3.873153461,0.0,2022-12-14 10:10:11,,none,23.429750509032118,0.0,3.6967040620577665,23.130427514226547,2.985776315162774,0.028295611597842493,1.7520162206344745,0.2979272638723189,0.2740092746617526,420.2560614003731,1.3253209523486935
3370,2022-12-14 10:10:16.795420,2,0,285.6743469,114.8666153,72.6464386,57.19248199,298.382843,148.8404999,158.279892,176.6053619,94.6381073,0.0,142.6099701,23.80624161,22.61591076,0,3.845308876,4.434073984,0.072427054,1.876693932,0.362803601,0.285102377,4.539738738,3.874984739,0.0,2022-12-14 10:10:16,,none,23.419135996295914,0.0,3.691991881291425,23.219758687088387,2.996622535661391,0.028816390316168974,1.7559895129498098,0.2973590242586513,0.27346502586309196,421.24070701951956,1.3269387009976839
3375,2022-12-14 10:10:21.851593,2,0,285.7781677,114.9722214,72.45641327,57.21970749,298.4658203,148.8305359,158.266861,176.7805939,94.73718262,0.0,142.6896362,25.66804114,25.63751984,0,3.265404102,0.777469173,-0.010896105,2.354199731,0.173399706,0.221801278,4.539738738,3.886582835,0.0,2022-12-14 10:10:21,,none,23.437246529983266,0.0,3.683320143095122,23.31271088289696,3.0208492332559067,0.027051709020451935,1.7578145702755665,0.29648909157220854,0.2727467479672604,422.22416614827387,1.3285564496466742
3380,2022-12-14 10:10:26.910073,2,0,285.8749084,115.0721283,72.3403244,57.26190567,298.601532,148.9125061,158.4331055,176.9571075,94.88463593,0.0,142.8349152,22.49382554,22.82955988,0,3.540095837,4.540898547,0.062812843,1.901263582,0.366578002,0.269786483,4.543401294,3.890855817,0.0,2022-12-14 10:10:26,,none,23.47986648247359,0.0,3.6847026128791467,23.295545439709812,3.0394361737316276,0.025718639081178326,1.7520027052039897,0.29720078629845487,0.2733228612510681,423.20807400380437,1.3301741982956645
3385,2022-12-14 10:10:31.964236,2,0,286.0251465,115.1915817,72.22742462,57.29287338,298.719574,148.8878937,158.5049744,176.9355164,95.10495758,0.0,143.0567017,23.34842205,23.59259248,0,3.814787572,4.157398364,0.052130387,1.878830424,0.358048763,0.283583922,4.547063851,3.891466243,0.0,2022-12-14 10:10:31,,none,23.534969391035787,0.0,3.6976666739641555,23.270035741026348,3.051569074481086,0.02454658929391814,1.7649061733271505,0.2991641486630573,0.27390929695850397,424.19114217424914,1.3317919469446549
3390,2022-12-14 10:10:37.019261,2,0,286.1946716,115.3110046,72.23555756,57.32232666,298.8511353,148.8720551,158.4453583,176.879425,95.35279846,0.0,143.2932129,25.39334941,23.19581553,0,3.72322366,1.739958491,-0.016237334,1.97283604,0.249033408,0.277442152,4.550726407,3.876205592,0.0,2022-12-14 10:10:37,,none,23.60071758090505,0.0,3.7052821825983493,23.190878554738642,3.077720877404323,0.02331509350549833,1.785019508886665,0.30181150450175387,0.2741648120583727,425.1743780094017,1.3334096955936452
3395,2022-12-14 10:10:42.080019,2,0,286.3934021,115.4502945,72.18361664,57.33352661,298.9684753,148.8956604,158.48349,176.7164612,95.58552551,0.0,143.465271,25.91221157,24.84396594,0,3.875830179,1.332956904,-0.037602246,1.983518496,0.222644034,0.284676192,4.554388963,3.877426444,0.0,2022-12-14 10:10:42,,none,23.649747793112454,0.0,3.7061211037144814,23.19192825968533,3.093489280357484,0.022550294082830234,1.7860486919538283,0.3031205934009817,0.27420442849774646,426.15872895101637,1.3350274442426355
3400,2022-12-14 10:10:47.135842,2,0,286.6403503,115.6042862,72.12780762,57.35482025,299.0802917,149.0046844,158.3697662,176.6028595,95.8250351,0.0,143.6586914,24.23353986,25.42387071,0,3.936872787,1.160969357,-0.019442071,1.857465511,0.209359151,0.288736615,4.55805152,3.883530704,0.0,2022-12-14 10:10:47,,none,23.65908431561037,0.0,3.686980954363662,23.208892315847407,3.0741744522337218,0.022008752425728306,1.7790714744934657,0.3022286877755804,0.27328441659328034,427.14212000245305,1.3366451928916259
3405,2022-12-14 10:10:52.194307,2,0,286.8034973,115.750473,72.12342072,57.38054657,299.1968079,149.1065674,158.1835022,176.1078339,95.92958069,0.0,143.6896362,24.38614638,25.08813637,0,3.631659749,1.545537785,-0.019442071,1.810462703,0.238572662,0.275954605,4.561714076,3.8951288,0.0,2022-12-14 10:10:52,,none,23.68585019076791,0.0,3.6658758634119226,23.250501556659326,3.0780348824308468,0.022876209427774272,1.765762469752426,0.30188844732206377,0.2729798022199685,428.1260249403842,1.3382629415406162
3410,2022-12-14 10:10:57.240597,2,0,286.8983154,115.8964081,72.12071991,57.38389969,299.3199158,149.4462585,158.3437805,175.8205261,95.9782486,0.0,143.7070618,24.14197595,22.82955988,0,3.540095837,2.033726041,0.041447931,1.345775852,0.266021962,0.269977937,4.561714076,3.894518374,0.0,2022-12-14 10:10:57,,none,23.726421781035867,0.0,3.6389609360040582,23.27512055690894,3.07978555970817,0.023601259960909702,1.7569686754128344,0.30145125627106456,0.27217010751911086,429.10756176019663,1.3398806901896065
3415,2022-12-14 10:11:02.286857,2,0,287.011261,116.0235596,72.1105423,57.40697479,299.4304199,149.5213776,158.4788208,175.9604034,96.03038025,0.0,143.7432098,25.79012636,22.28017641,0,3.540095837,2.185416921,0.041447931,2.072182884,0.273369157,0.263492085,4.565376633,3.893907948,0.0,2022-12-14 10:11:02,,none,23.79228403226751,0.0,3.6082452338248547,23.278177941872528,3.087352525178958,0.023608243465721778,1.7511272777844749,0.30238102271744893,0.27078856679010366,430.08909274481044,1.341498438838597
3420,2022-12-14 10:11:07.338695,2,0,287.1496582,116.168602,72.06692505,57.43299866,299.5656433,149.4800873,158.4412079,176.0543365,96.10521698,0.0,143.8088531,25.82064766,22.89060249,0,4.058958003,2.665059211,0.002991088,1.416280063,0.298618914,0.285953142,4.567207911,3.879868148,0.0,2022-12-14 10:11:07,,none,23.852058366081785,0.0,3.5959993150464378,23.2945408166199,3.0969684973767504,0.023047858178170035,1.7384850759913333,0.30445568380847354,0.2698788680809226,431.0717086873598,1.3431161874875874
3425,2022-12-14 10:11:12.389597,2,0,287.2935791,116.3030396,72.03224945,57.43489838,299.6922913,149.4730682,158.3896637,175.9237823,96.25583649,0.0,143.8455658,22.76851728,25.42387071,0,3.631659749,2.365950433,0.021151264,1.748504456,0.288991806,0.276608315,4.569039189,3.879868148,0.0,2022-12-14 10:11:12,,none,23.888537940611666,0.0,3.58610684694573,23.364294356618394,3.0850122020130515,0.022921633470761274,1.7317706961489536,0.30481158394257324,0.2690756644960186,432.0541425717113,1.3447339361365778
3430,2022-12-14 10:11:17.447406,2,0,287.4837341,116.4265518,72.01808167,57.41308975,299.8068542,149.4811401,158.2160797,175.7648926,96.41223907,0.0,143.9717255,23.22633683,21.60870773,0,3.32644671,3.816628006,0.043584422,1.483579539,0.339776182,0.264643447,4.567207911,3.883530704,0.0,2022-12-14 10:11:17,,none,23.94905904076522,0.0,3.578702222318821,23.36589953641955,3.0458885880639635,0.02258614543844566,1.7148368505510654,0.30352882170852996,0.2687387835551268,433.0379199132986,1.346351684785568
3435,2022-12-14 10:11:22.511966,2,0,287.7441101,116.5601196,71.99794006,57.4119072,299.9700317,149.4239502,158.0864868,176.0094299,96.59236145,0.0,144.1587372,24.41666768,22.70747467,0,3.875830179,3.09128922,0.033970211,2.407612013,0.316600823,0.26944228,4.574533024,3.896960078,0.0,2022-12-14 10:11:22,,none,23.99843303285191,0.0,3.590590357060813,23.440658991543906,3.0204072789001755,0.023455419432172647,1.7046931645480816,0.3023419491155039,0.26897210643540975,434.0230103690888,1.3479694334345584
3440,2022-12-14 10:11:27.576731,2,0,287.9752502,116.6962891,72.01624298,57.40297699,300.1018066,149.2034302,158.0758209,176.2771149,96.85742188,0.0,144.3317413,22.49382554,23.98936943,0,3.631659749,5.200006104,0.047857404,1.66197656,0.387829069,0.276851786,4.576364302,3.896960078,0.0,2022-12-14 10:11:27,,none,24.031008788112715,0.0,3.6209108240641807,23.559585622973486,3.0464758246808263,0.02568557247961171,1.6824672290695688,0.30394025910254907,0.2702461658135515,435.0081406987364,1.3495871820835488
3445,2022-12-14 10:11:32.635193,2,0,288.2017212,116.8333817,72.01456451,57.40745926,300.2367554,149.3157349,158.0657196,176.8665009,97.06575012,0.0,144.5034485,24.81344463,26.06481809,0,3.570617141,1.710047613,0.012605298,1.534855329,0.250904839,0.273989967,4.585520693,3.884141131,0.0,2022-12-14 10:11:32,,none,24.092850344474687,0.0,3.652076590020327,23.635420723883247,3.0321206437354316,0.027020637217156394,1.6660708519519634,0.30374653285390296,0.2710497790510405,435.99204505314765,1.3512058511278682
3450,2022-12-14 10:11:37.692572,2,0,288.4054565,117.0006332,72.00100708,57.42445374,300.3687134,149.2134705,158.3359985,177.2811737,97.22844696,0.0,144.7034912,24.47771029,23.13477292,0,3.845308876,4.228970822,0.0734953,1.442986204,0.357869272,0.280957479,4.58918325,3.884141131,0.0,2022-12-14 10:11:37,,none,24.132822091673237,0.0,3.667952171204244,23.6865275348801,3.006387036736975,0.02755036035896156,1.6644026390802522,0.30268852824728665,0.2709901355362921,436.97573875688767,1.3528245201721878
3455,2022-12-14 10:11:42.752439,2,0,288.5609741,117.1451645,72.01014709,57.45320129,300.5240173,149.1524506,158.4986572,177.4428558,97.24414825,0.0,144.8067474,23.19581553,21.66975034,0,3.418010621,2.360609205,0.045720913,1.851056037,0.280826805,0.263879736,4.594677085,3.885972409,0.0,2022-12-14 10:11:42,,none,24.125928556246617,0.0,3.6546010106462483,23.702093618352386,2.9949516107741085,0.027684117806955674,1.685024892299068,0.3020569902969937,0.2698534985721952,437.95991639310245,1.3544431892165072
3460,2022-12-14 10:11:47.804222,2,0,288.6278381,117.2889938,71.9917984,57.50627518,300.6637573,149.1111298,158.5815125,177.4767151,97.21973419,0.0,144.8518066,23.95884813,25.88169027,0,3.631659749,1.583994628,0.000854597,1.437644976,0.241953221,0.27451037,4.596508363,3.901233061,0.0,2022-12-14 10:11:47,,none,24.11224208508338,0.0,3.6395797664921457,23.76778046246002,3.020007338527864,0.027323196596286178,1.7067782843455834,0.3029077268865789,0.268135504406906,438.94252163778765,1.3560618582608266
3465,2022-12-14 10:11:52.860658,2,0,288.63797,117.440361,71.9705658,57.5303421,300.7832947,149.1573792,158.6663208,177.4125519,97.14157867,0.0,144.8130035,22.70747467,23.95884813,0,3.051754975,3.238707118,0.016878281,1.980313759,0.325663735,0.23245879,4.598339641,3.901233061,0.0,2022-12-14 10:11:52,,none,24.071910209883715,0.0,3.617277060551395,23.84223505571842,3.02900158062146,0.02610333409039284,1.7300404516187065,0.30275804629211667,0.26518381401781843,439.9260319217835,1.3576805273051462
3470,2022-12-14 10:11:57.903176,2,0,288.6060486,117.5822372,71.9237442,57.56748199,300.9265442,149.2165833,158.5387115,177.3942719,97.00746918,0.0,144.7127686,24.14197595,23.16529423,0,3.234882798,4.760957148,0.024356,2.453546576,0.372993612,0.207145638,4.603833476,3.901843487,0.0,2022-12-14 10:11:57,,none,24.06339403824814,0.0,3.6210631066374726,23.906572351613445,3.0196551900591597,0.02492227749104531,1.7121890522943628,0.3011891097886065,0.26393264881950756,440.906835062619,1.3592991963494656
3475,2022-12-14 10:12:02.968525,2,0,288.580719,117.7058792,71.84912872,57.60388184,301.0549316,149.3152771,158.6156769,177.475235,96.89439392,0.0,144.5894623,26.00377549,26.61420156,0,3.631659749,1.815803931,-0.00235014,2.206781834,0.258545071,0.262963479,4.603833476,3.887803687,0.0,2022-12-14 10:12:02,,none,24.104584964474803,0.0,3.6330133291376314,23.84387305704711,3.068850746208022,0.025369970546971647,1.673857849147984,0.3028380972899331,0.2649053335747763,441.8920789841336,1.3609178653937852
3480,2022-12-14 10:12:08.033339,2,0,288.4595032,117.8225861,71.81716919,57.62385941,301.1956787,149.1488953,158.393219,177.347229,96.71922302,0.0,144.3755951,21.48662251,22.46330424,0,3.418010621,4.922262239,0.053198633,1.582926383,0.374152899,0.268265367,4.603833476,3.887803687,0.0,2022-12-14 10:12:08,,none,24.107709145180856,0.0,3.627454198050413,23.71505542247622,3.147253621345731,0.025529138326180336,1.6815520035573623,0.3063166143076466,0.26674749799205516,442.87721884460564,1.3625365344381046
3485,2022-12-14 10:12:13.096963,2,0,288.3682251,117.9298325,71.82781982,57.63926315,301.3390503,149.0591431,158.4677582,177.4263306,96.53510284,0.0,144.1706543,23.53154987,23.745199,0,3.295925406,5.572823831,0.088450739,1.950402881,0.395178127,0.252847063,4.611158589,3.889024539,0.0,2022-12-14 10:12:13,,none,24.131213149834686,0.0,3.6229191051941134,23.7121779444697,3.217111010696854,0.02581101402307957,1.6982584361491975,0.3094554356539676,0.26821532718106206,443.86212724219786,1.364155203482424
3490,2022-12-14 10:12:18.156188,2,0,288.240509,118.0227203,71.77171326,57.64746475,301.4671021,149.1064911,158.7779541,177.819519,96.36053467,0.0,144.0656891,23.89780552,22.92112379,0,3.143318887,2.238829203,0.009400562,1.551947259,0.27718383,0.256234399,4.616652423,3.904895617,0.0,2022-12-14 10:12:18,,none,24.12731679800071,0.0,3.6228064533255804,23.654377103204546,3.2395061274619215,0.025558946802989185,1.6949726036163821,0.3112468194591336,0.26915206017466137,444.8461800051615,1.3657738725267436
3495,2022-12-14 10:12:23.215232,2,0,288.1706543,118.094574,71.70495605,57.67353439,301.6055603,148.9935913,158.9680328,178.0029755,96.2598114,0.0,144.0278168,25.24074289,25.39334941,0,3.784266268,1.900195336,0.000854597,2.02411183,0.262105076,0.27907453,4.616652423,3.904895617,0.0,2022-12-14 10:12:23,,none,24.1808037280177,0.0,3.6346212251008403,23.702515673415643,3.2386754479964517,0.025873346427757824,1.6996078685357079,0.31199180926547637,0.26995430871829884,445.8301975624266,1.367392541571063
3500,2022-12-14 10:12:28.276241,2,0,288.1044312,118.1879959,71.61747742,57.73012924,301.7288818,149.0263062,158.9822388,177.9510651,96.31325531,0.0,144.082901,24.05041204,26.33950983,0,3.601138445,1.321206202,0.005127579,1.34363936,0.223164913,0.271559071,4.616652423,3.890245391,0.0,2022-12-14 10:12:28,,none,24.269269910366088,0.0,3.65291176189776,23.75573823496319,3.1988300355097765,0.02601881703223276,1.6942734479507155,0.31089218830623355,0.27081130258885894,446.8145973252032,1.3690112106153824
3505,2022-12-14 10:12:33.339219,2,0,288.1393738,118.2717743,71.53359985,57.75728607,301.8401794,149.0942078,159.1412659,177.9181366,96.41444397,0.0,144.1769257,23.80624161,23.68415639,0,3.784266268,2.149096569,0.036106702,1.684409718,0.273777593,0.282804446,4.618483702,3.891466243,0.0,2022-12-14 10:12:33,,none,24.35837642948792,0.0,3.6755487863901797,23.82652587650813,3.1322422676667716,0.02593619802399184,1.6829566830919316,0.30866878499683503,0.27199019448946893,447.7993800715179,1.370629879659702
3510,2022-12-14 10:12:38.401827,2,0,288.1500854,118.3423996,71.45757294,57.79760361,301.9727173,148.9482269,159.1700439,178.3553314,96.45623779,0.0,144.2697296,23.31790074,21.97496337,0,3.906351483,2.701379563,0.041447931,1.935447442,0.297855692,0.286533497,4.618483702,3.892687096,0.0,2022-12-14 10:12:38,,none,24.440069306524617,0.0,3.6811593080171185,23.900652338139615,3.098526371066823,0.025465863960570573,1.6647339261777538,0.3067959178057859,0.2724955640908146,448.7840908503826,1.3722485487040215
3515,2022-12-14 10:12:43.453637,2,0,288.1453247,118.4212646,71.41210175,57.81769943,302.0849304,149.009964,159.2259064,178.4431915,96.44084167,0.0,144.2809296,23.53154987,22.58538945,0,3.418010621,5.146593822,0.075631791,1.790166036,0.38018267,0.265630681,4.622146258,3.907337321,0.0,2022-12-14 10:12:43,,none,24.488366983118127,0.0,3.6583940451578605,23.980814613773443,3.115751730386853,0.02579364936862562,1.6535335317581206,0.3062170381417572,0.2719334691792896,449.76670134674663,1.373867217748341
3520,2022-12-14 10:12:48.514648,2,0,288.1920166,118.5069122,71.33781433,57.80915833,302.208313,149.1529236,159.1291199,178.4913025,96.49721527,0.0,144.3692932,24.47771029,23.95884813,0,3.540095837,5.288670492,0.04892565,1.629929191,0.389750415,0.273195834,4.627640093,3.908558174,0.0,2022-12-14 10:12:48,,none,24.52636499290082,0.0,3.6461009323265254,24.08512357567156,3.1315443506178364,0.026040195151270103,1.6647479123062345,0.30508104918907325,0.2718316738880901,450.7511014985365,1.3754858867926605
3525,2022-12-14 10:12:53.585720,2,0,288.1831055,118.575592,71.24385834,57.79121017,302.2907715,148.9801025,159.0316772,178.4266205,96.64771271,0.0,144.4911194,26.43107374,25.85116897,0,3.448531925,0.967616897,-0.013032597,1.460078135,0.192265912,0.268891527,4.631302649,3.910389452,0.0,2022-12-14 10:12:53,,none,24.571048891481308,0.0,3.6480481517285686,24.137201166035943,3.14019620551438,0.025766816458142907,1.6796053155872885,0.30384251513199395,0.27203767666428086,451.7374585814469,1.3771045558369799
3530,2022-12-14 10:12:58.650161,2,0,288.1878967,118.6560974,71.17728424,57.78678894,302.3931274,148.9620819,159.091156,178.3010406,96.79288483,0.0,144.5202179,23.43998596,23.28737944,0,3.967394091,2.848797461,0.011537053,1.843578318,0.307622349,0.289711785,4.634965206,3.895739226,0.0,2022-12-14 10:12:58,,none,24.634188653090398,0.0,3.658484093319068,24.155328528789237,3.1287071984188373,0.02564720659542947,1.6954942461252445,0.30312573612489696,0.2726354141411364,452.72252589094904,1.3787225759152608
